,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
381,77,f,yes,yes,yes,yes,yes,True,False,2211,out,60,True,31,46,38,27,62,92,60,37,70,10,15,76,24,39,66,10,64,39,37,18,49,81,48,31,4,47,84,94,97,0,11,8,100,14,6,62,65,0,2,70,29,2,15,98,75,36,65,4,77,94,46,39
382,73,m,yes,yes,yes,yes,yes,True,False,571,out,58,True,10,61,96,75,93,78,9,49,0,0,4,34,87,3,3,10,10,32,49,31,79,6,47,56,87,48,3,96,75,56,54,35,76,35,54,69,22,2,44,10,21,20,2,43,34,22,14,42,25,67,55,97
383,70,m,no,yes,yes,yes,yes,True,False,162,out,90,True,13,39,64,35,76,16,20,2,42,79,99,11,93,14,81,81,54,10,66,11,30,86,33,0,17,55,61,13,71,59,94,74,30,97,2,60,98,19,48,46,64,90,42,4,19,11,59,99,38,40,81,2
384,75,m,yes,yes,no,yes,yes,True,False,1317,out,68,True,79,49,36,0,40,50,18,67,17,74,27,95,36,39,56,13,81,7,82,41,35,90,30,90,13,84,10,61,7,74,8,1,28,76,52,58,91,60,15,40,37,3,84,17,91,46,75,8,99,73,79,70
385,90,m,yes,yes,yes,yes,no,True,False,229,in,3,True,22,80,76,36,18,73,35,86,75,63,9,9,37,6,63,30,11,5,74,92,71,44,23,4,50,53,22,23,98,12,13,18,41,26,44,90,54,88,60,4,25,75,18,63,98,83,38,67,41,62,67,38
386,85,f,yes,yes,yes,yes,yes,True,False,2289,in,45,True,21,68,89,58,50,79,84,19,75,14,30,84,67,96,32,74,61,83,25,19,5,82,33,97,98,22,86,85,75,81,85,97,2,23,86,26,35,18,57,85,67,99,62,82,59,60,38,53,99,74,26,44
387,67,m,yes,yes,yes,yes,yes,True,False,2332,out,77,True,77,69,73,99,82,33,75,69,42,68,26,9,12,31,27,83,95,88,24,17,64,47,15,78,11,63,0,25,87,1,41,43,43,65,34,64,84,11,5,61,74,68,17,46,80,46,15,58,3,78,98,39
388,91,f,yes,yes,no,yes,yes,True,False,1280,out,90,True,81,58,63,62,91,79,55,1,31,70,76,93,57,50,23,70,20,60,88,30,22,24,16,64,9,9,69,4,84,10,20,90,55,67,84,14,18,74,34,18,5,57,89,50,27,33,31,78,33,67,23,23
389,90,f,yes,yes,yes,yes,yes,True,False,2148,in,27,True,94,31,72,4,76,82,10,96,89,1,45,45,43,27,3,42,51,92,64,73,71,43,75,83,40,44,22,48,66,34,24,69,54,28,92,89,17,74,57,90,22,84,98,49,60,98,49,14,11,53,58,28
390,91,m,yes,yes,yes,yes,yes,True,False,107,in,28,True,54,73,86,38,13,2,84,22,35,52,23,21,61,61,60,82,30,66,44,40,46,44,17,72,74,78,33,8,32,47,47,62,38,34,78,4,20,84,25,50,98,51,47,44,76,95,94,76,99,8,19,87
391,65,f,yes,yes,yes,no,yes,True,False,53,in,48,True,57,93,37,78,95,25,1,11,64,33,39,51,75,88,81,0,45,87,85,6,75,38,25,80,23,83,31,31,67,3,4,47,50,60,74,37,79,78,88,93,69,36,15,39,29,37,87,45,59,73,57,90
392,74,f,yes,yes,yes,yes,yes,True,False,1534,in,14,True,70,55,94,64,44,77,37,6,6,13,43,36,81,98,0,99,97,83,49,78,80,6,16,3,60,64,52,5,54,57,86,5,56,73,95,90,70,9,28,83,87,15,51,99,99,63,70,74,16,50,35,33
393,83,m,yes,yes,yes,yes,yes,True,False,928,out,67,True,9,21,1,9,24,45,92,80,17,61,91,65,23,39,55,57,46,1,16,71,26,33,64,90,93,64,100,73,36,57,21,21,3,56,11,7,52,83,29,63,39,52,55,22,40,44,5,10,70,91,44,9
394,76,f,yes,no,yes,yes,yes,True,False,166,out,87,True,96,66,15,32,61,100,48,83,16,83,78,50,30,95,83,77,72,1,32,51,3,47,75,52,39,48,0,77,14,47,21,30,68,89,46,29,2,84,1,75,13,80,87,35,76,42,16,6,42,48,67,5
395,92,f,yes,yes,yes,yes,yes,True,False,1260,out,61,True,90,49,54,43,39,15,84,86,94,5,50,73,63,42,65,47,93,73,66,57,63,94,10,52,100,35,60,7,36,64,15,2,17,55,83,68,36,38,67,72,49,7,40,99,2,47,92,26,69,52,54,98
396,98,m,yes,yes,yes,yes,no,True,False,382,in,29,True,31,91,50,90,80,4,85,12,3,49,53,45,40,34,12,82,68,44,23,69,46,59,67,73,17,61,74,39,64,19,30,25,11,13,41,55,96,80,14,75,49,63,77,56,43,32,75,84,62,88,28,91
397,98,f,yes,yes,yes,yes,yes,True,False,1402,in,32,True,88,88,55,80,25,80,58,20,51,66,71,47,95,0,59,4,1,38,15,44,90,46,30,7,67,81,60,23,71,7,27,51,34,97,62,4,90,41,9,79,17,53,38,48,78,18,7,16,58,9,67,5
398,77,f,yes,yes,yes,yes,yes,True,False,1580,out,82,True,42,46,62,92,27,100,17,85,45,51,2,21,9,54,7,71,47,10,40,60,44,74,92,79,31,55,48,26,100,79,94,73,65,97,45,36,18,82,13,46,90,38,80,74,71,54,33,91,30,20,2,24
399,78,m,yes,yes,yes,yes,yes,True,False,869,in,9,True,37,82,62,81,1,77,1,45,76,66,82,90,85,49,37,55,96,97,86,80,24,91,25,54,6,96,41,40,36,99,7,90,42,17,43,61,10,87,7,24,19,72,30,23,58,72,94,54,6,76,30,49
400,72,f,yes,yes,yes,yes,yes,True,False,2591,out,73,True,88,31,32,34,30,48,59,4,21,37,30,68,51,91,86,80,24,51,22,78,92,18,94,68,38,61,79,41,82,69,36,64,4,18,14,87,39,92,74,92,54,41,55,62,52,30,23,1,99,18,86,32
401,93,m,yes,yes,yes,yes,no,True,False,1609,out,50,True,16,59,41,73,95,61,73,71,80,36,85,62,40,1,93,21,92,49,75,17,55,42,83,86,89,74,42,39,65,17,37,21,40,53,11,53,12,77,91,73,14,58,94,34,19,1,38,44,92,16,80,56
402,97,m,yes,yes,yes,yes,yes,True,False,2399,out,98,True,84,11,48,6,73,75,79,35,0,32,8,57,94,37,25,77,76,2,46,43,66,4,18,58,34,33,100,92,25,49,63,31,96,17,57,68,38,92,17,21,97,6,30,34,68,54,38,61,66,83,16,43
403,93,m,yes,yes,yes,yes,yes,True,False,1758,in,46,True,54,75,42,5,60,55,27,26,28,78,85,34,10,25,44,96,10,91,74,10,94,72,96,19,99,69,36,11,77,75,46,14,3,74,56,15,5,94,87,14,96,15,81,42,95,48,40,0,91,72,56,74
404,97,f,yes,yes,yes,yes,yes,True,False,1293,in,6,True,38,99,97,61,47,50,73,72,27,90,69,84,4,26,17,77,70,49,78,100,2,89,34,74,39,73,92,34,90,11,49,38,61,32,84,21,84,100,80,75,39,88,14,74,51,10,36,70,28,5,4,64
405,76,f,yes,yes,yes,yes,yes,True,False,63,out,78,True,65,95,25,57,1,51,93,23,22,46,80,31,40,36,2,63,0,16,37,59,47,0,100,60,42,28,88,20,37,80,45,59,88,86,10,30,81,45,33,82,15,83,58,88,42,33,71,61,63,87,23,57
406,81,m,yes,yes,yes,yes,yes,True,False,190,out,59,True,56,70,32,6,52,22,69,57,1,70,97,43,90,81,4,65,75,44,16,63,6,1,83,41,74,55,62,6,3,28,25,65,4,50,93,16,60,3,10,0,71,13,80,52,51,20,25,85,6,49,16,8
407,68,f,yes,yes,yes,yes,no,True,False,2861,in,26,True,38,92,33,58,90,70,50,33,3,45,8,75,46,34,74,27,92,19,81,82,86,86,87,50,68,58,28,47,92,100,85,73,41,62,70,1,23,75,5,83,57,19,25,57,58,3,52,20,57,99,70,25
408,90,f,yes,yes,yes,yes,no,True,False,871,in,18,True,52,87,53,15,5,41,79,44,38,93,14,80,1,43,68,14,35,51,68,97,47,7,66,29,88,86,43,84,17,44,80,99,91,41,76,85,64,14,17,62,77,0,51,2,73,53,88,96,29,60,55,33
409,64,f,yes,yes,yes,yes,yes,True,False,2306,out,60,True,82,25,92,85,92,75,52,8,63,46,36,29,50,70,18,95,83,27,64,54,52,95,87,43,47,86,20,85,50,85,44,13,95,17,92,37,94,19,14,34,76,95,39,10,26,22,61,59,44,22,41,54
410,90,m,yes,yes,yes,no,yes,True,False,1767,out,74,True,35,25,94,12,32,100,57,100,95,43,82,78,36,39,100,46,12,23,34,45,87,48,50,10,46,70,83,89,70,47,56,65,10,38,6,77,85,63,52,90,57,73,24,39,7,75,37,46,58,12,93,33
411,76,m,no,yes,yes,yes,yes,True,False,153,out,73,True,58,53,32,34,7,76,50,81,42,96,39,26,49,92,33,34,45,92,95,85,73,97,99,37,87,22,47,85,73,90,29,65,96,1,26,74,100,33,9,68,87,72,7,28,10,100,37,60,97,43,95,56
412,95,m,yes,no,yes,yes,yes,True,False,713,in,3,True,14,56,14,100,95,72,71,12,55,45,94,66,50,83,44,47,97,33,15,37,50,10,97,44,90,92,49,58,74,33,81,39,12,95,23,68,1,63,7,99,92,26,7,82,36,72,64,38,65,15,32,39
413,87,m,yes,yes,yes,yes,yes,True,False,2530,in,6,True,87,0,83,10,59,100,54,54,38,96,70,50,93,11,8,71,45,98,52,94,14,67,22,76,33,10,6,44,6,60,80,64,12,81,89,76,74,18,53,17,56,31,18,17,18,94,17,84,26,87,38,71
414,83,f,yes,yes,yes,yes,yes,True,False,2828,in,24,True,82,34,12,84,25,86,78,32,50,63,48,42,48,62,34,28,67,3,65,90,5,10,73,19,42,10,94,62,61,54,98,34,90,88,0,76,45,73,34,81,21,42,65,90,81,68,33,54,74,99,73,64
415,96,f,no,yes,yes,yes,yes,True,False,2239,out,58,True,49,5,36,58,71,74,67,51,29,71,99,97,36,47,57,65,47,91,94,62,48,1,92,13,11,98,88,34,24,34,77,67,40,55,56,12,79,58,98,27,50,78,60,80,91,60,45,32,21,74,88,7
416,79,m,yes,yes,yes,yes,yes,True,False,1589,in,28,True,88,22,84,26,29,55,40,16,22,99,74,23,13,25,9,37,84,79,39,28,89,5,11,46,30,95,89,16,74,77,50,88,21,57,21,47,90,40,64,54,29,100,36,13,46,79,39,40,64,67,29,66
417,79,m,yes,yes,yes,yes,no,True,False,186,out,53,True,72,30,1,19,33,82,1,0,76,33,79,5,18,23,47,98,37,87,82,1,20,23,43,95,93,48,91,11,61,63,95,64,30,9,82,43,18,31,95,54,23,49,51,29,93,56,81,12,44,90,40,58
418,86,m,yes,yes,yes,yes,yes,True,False,2055,out,62,True,15,54,88,84,23,25,55,97,54,85,53,74,3,4,67,84,13,87,32,73,71,23,85,88,37,21,42,49,68,88,23,78,11,98,6,78,1,42,73,59,40,69,0,0,62,33,63,97,81,39,36,1
419,93,m,yes,yes,yes,no,yes,True,False,1334,out,81,True,16,100,23,67,15,93,38,63,48,30,0,6,74,68,50,82,59,64,87,92,35,12,36,66,57,40,66,75,85,85,63,94,22,76,66,20,66,60,18,26,80,89,55,66,5,64,48,71,59,97,22,23
420,92,m,yes,yes,yes,yes,no,True,False,1337,in,30,True,29,59,6,3,82,41,82,96,67,72,28,2,57,27,2,3,54,71,9,46,40,82,14,77,76,66,5,57,97,20,39,97,3,74,66,41,95,84,5,70,100,37,8,100,66,83,55,40,49,64,72,94
421,75,m,yes,yes,yes,yes,yes,True,False,1171,in,41,True,79,3,62,48,56,68,57,50,38,36,85,3,13,43,88,88,29,42,43,39,32,100,31,0,44,8,4,99,57,92,32,95,53,16,17,70,70,72,69,3,73,91,43,94,22,23,34,13,100,64,4,41
422,75,f,no,yes,yes,yes,yes,True,False,444,out,52,True,86,78,56,65,14,62,14,65,5,88,78,34,19,6,8,46,40,8,31,42,52,54,15,9,4,100,95,27,3,68,68,5,40,44,100,98,96,25,49,20,4,43,33,43,11,15,63,2,53,61,20,67
423,61,f,yes,yes,yes,yes,yes,True,False,717,out,90,True,44,41,12,44,20,6,79,99,97,51,40,44,50,65,79,85,26,80,30,26,24,26,49,42,76,1,59,69,80,92,80,92,61,13,84,53,74,69,87,95,74,96,58,6,62,83,60,46,78,49,62,56
424,94,f,yes,yes,yes,yes,yes,True,False,2764,out,97,True,28,63,54,16,47,63,80,74,52,84,34,38,69,58,10,41,54,48,77,98,27,58,32,82,22,65,35,76,0,54,55,65,85,19,56,78,69,36,32,66,48,67,37,40,92,66,16,39,6,31,87,85
425,72,m,yes,no,yes,yes,yes,True,False,1426,in,11,True,44,49,5,90,92,98,66,90,91,94,40,53,31,23,70,59,2,68,34,26,63,26,84,81,85,56,24,90,35,74,63,75,100,28,64,31,66,44,50,76,82,63,99,52,3,22,93,46,84,78,72,85
426,89,f,yes,yes,yes,yes,yes,True,False,863,out,100,True,70,97,50,72,34,44,84,47,99,75,42,34,16,45,55,55,60,6,96,66,3,67,74,71,94,67,98,37,87,16,96,81,31,93,70,87,63,37,45,83,17,40,42,1,95,66,68,48,64,89,9,22
427,86,f,yes,yes,yes,yes,yes,True,False,2818,in,38,True,9,99,37,8,38,58,44,51,10,66,4,17,32,55,68,96,67,26,21,1,25,92,16,11,19,60,37,64,33,58,66,88,67,3,60,70,33,55,3,87,53,74,70,49,63,92,20,95,82,20,23,13
428,70,m,yes,yes,yes,yes,yes,True,False,850,in,23,True,64,6,26,10,8,89,84,93,43,91,99,31,25,97,19,91,12,23,74,11,21,25,45,81,58,45,42,48,57,77,69,27,38,58,23,98,1,12,22,23,58,90,60,74,55,12,18,88,46,86,34,14
429,64,f,yes,yes,yes,no,yes,True,False,1863,in,28,True,25,33,93,80,24,74,97,69,30,16,77,67,14,91,5,1,68,43,5,47,40,11,83,47,12,49,78,77,32,97,63,40,68,69,7,80,42,52,22,82,3,88,30,60,86,76,51,92,43,27,17,6
430,75,f,yes,yes,yes,yes,no,True,False,925,in,40,True,60,91,68,28,20,95,6,61,55,43,11,84,47,39,9,31,100,99,78,68,72,37,7,100,10,17,71,44,64,55,3,65,96,68,91,44,57,16,25,97,51,33,47,98,21,2,36,16,82,25,99,35
431,99,f,yes,yes,yes,yes,yes,True,False,2899,out,93,True,22,83,89,45,97,31,97,7,47,73,79,80,4,7,54,83,50,47,36,38,36,47,1,70,14,64,88,55,98,54,66,81,45,19,57,80,13,39,34,23,46,23,62,90,69,79,95,93,80,4,97,52
432,93,m,yes,yes,yes,yes,no,True,False,2229,in,16,True,95,53,2,99,38,35,14,63,85,61,44,75,83,57,22,78,14,86,17,10,4,63,39,13,76,4,20,14,15,62,44,55,76,45,20,42,48,21,3,92,46,84,86,27,7,69,0,4,87,63,41,77
433,82,f,yes,yes,yes,yes,yes,True,False,224,out,68,True,1,40,76,24,94,40,14,31,100,57,35,8,87,17,46,58,4,4,14,18,18,9,34,52,16,60,57,7,62,60,2,69,44,97,7,4,14,43,88,72,43,59,5,9,37,55,75,93,80,68,9,11
434,96,m,yes,yes,yes,no,yes,True,False,797,in,13,True,47,0,60,29,64,4,60,78,39,81,74,88,25,2,100,72,54,12,82,94,42,43,21,42,56,69,88,18,71,3,9,60,36,24,35,49,21,66,98,35,23,11,60,33,18,2,9,42,83,87,79,37
435,60,f,yes,no,yes,yes,yes,True,False,2811,in,7,True,91,15,85,55,47,96,91,91,94,47,66,14,66,20,34,24,70,32,79,20,97,17,88,2,77,52,18,99,90,6,4,89,5,25,23,68,31,14,97,71,61,59,66,14,46,19,55,80,10,68,56,43
436,99,m,yes,yes,yes,yes,yes,True,False,2765,in,46,True,22,39,30,4,57,15,54,72,61,73,41,96,37,85,28,68,7,97,34,99,30,25,6,1,81,9,47,71,62,41,77,35,77,74,23,64,60,60,98,14,55,13,52,8,99,0,99,4,71,95,36,92
437,72,f,yes,yes,yes,yes,yes,True,False,1877,in,26,True,27,10,27,34,75,77,37,43,88,33,11,97,45,61,64,91,68,39,22,51,97,2,31,18,64,76,60,96,39,65,73,84,12,14,63,57,11,11,79,13,86,51,1,39,10,94,45,84,52,97,35,95
438,68,m,yes,no,yes,yes,yes,True,False,1430,out,76,True,67,23,4,41,94,21,69,61,34,77,70,34,97,95,99,78,48,91,82,79,87,59,10,93,16,75,74,25,83,24,76,40,35,57,5,16,84,48,99,32,15,33,29,76,61,6,75,11,73,99,41,86
439,84,f,yes,yes,yes,yes,yes,True,False,155,out,69,True,55,21,3,41,0,89,65,24,24,40,46,61,11,3,92,81,39,50,37,18,28,33,100,82,50,51,37,64,13,88,10,87,46,51,96,64,94,31,69,93,83,8,42,32,39,39,93,78,21,20,70,20
440,79,m,yes,yes,yes,yes,yes,True,False,1423,in,12,True,86,37,4,84,56,83,39,67,71,7,36,84,26,13,31,74,78,100,48,4,61,35,72,76,62,52,78,27,89,93,44,97,69,100,40,68,49,58,3,22,34,63,50,44,53,79,71,30,45,7,72,10
441,92,m,yes,yes,yes,yes,yes,True,False,877,in,42,True,34,73,92,96,46,22,14,29,34,93,37,35,32,80,17,10,4,31,85,61,86,79,70,19,35,27,88,100,72,8,76,87,17,38,59,27,19,49,79,1,77,88,76,16,72,59,65,100,14,18,68,32
442,97,m,yes,yes,yes,yes,yes,True,False,1634,out,52,True,59,83,95,90,7,91,52,22,37,79,14,34,22,59,43,64,83,52,67,90,89,72,65,59,64,71,76,73,21,8,68,41,86,53,17,13,79,40,8,23,45,1,8,90,82,27,64,86,62,60,22,60
443,80,f,yes,no,yes,yes,yes,True,False,637,in,8,True,99,84,16,49,74,93,22,0,73,40,27,29,7,86,18,90,82,78,1,96,95,30,42,55,77,89,81,44,65,10,99,75,92,60,49,87,100,16,62,28,58,62,46,30,51,59,63,50,65,78,99,1
444,82,f,yes,yes,yes,yes,yes,True,False,1,in,21,True,21,54,43,58,40,21,10,74,40,24,47,87,28,8,49,31,65,100,54,6,82,59,66,25,86,42,78,65,13,94,97,64,83,71,41,38,16,21,39,96,2,7,49,63,94,76,44,69,97,62,97,69
445,71,f,yes,yes,no,yes,yes,True,False,435,out,77,True,100,5,88,47,52,57,21,91,88,53,75,49,17,5,56,20,9,8,18,27,28,36,43,83,44,63,17,97,98,41,42,26,37,81,43,32,11,66,3,54,44,6,74,88,14,30,72,40,49,59,58,71
446,75,m,yes,yes,yes,yes,yes,True,False,454,out,76,True,70,26,81,80,8,90,85,14,26,53,49,25,28,59,16,45,67,97,21,56,41,86,6,65,10,75,21,96,58,74,52,68,15,25,11,63,76,56,74,4,95,17,61,37,5,32,65,94,86,73,53,13
447,82,m,no,yes,yes,yes,yes,True,False,1826,out,66,True,3,1,50,20,20,59,10,3,58,84,56,54,7,79,8,1,65,67,87,43,83,13,71,23,62,75,97,76,55,25,54,68,4,91,67,89,33,7,0,12,54,32,69,21,66,15,0,7,46,15,47,8
448,73,f,yes,yes,yes,yes,no,True,False,2599,out,93,True,48,34,83,49,63,47,69,73,79,82,63,9,42,10,21,100,74,55,69,17,74,43,54,31,76,41,73,54,51,55,9,97,84,6,56,80,35,34,94,96,100,88,26,33,99,1,33,86,27,97,68,22
449,67,m,yes,yes,no,yes,yes,True,False,532,out,59,True,1,60,46,33,19,95,92,66,24,35,67,95,49,82,57,77,33,50,91,85,9,34,2,52,73,33,45,57,17,96,36,80,70,92,59,0,10,16,51,22,4,53,57,40,45,76,79,40,7,13,26,95
450,71,m,yes,yes,yes,no,yes,True,False,1880,in,33,True,58,32,64,11,8,22,98,58,82,9,49,5,37,25,72,46,20,61,86,66,88,52,2,53,70,20,55,98,54,85,44,49,18,2,18,57,43,69,95,16,98,26,60,34,13,4,100,97,66,38,83,14
451,84,f,yes,yes,yes,yes,yes,True,False,2493,out,63,True,71,86,37,66,5,62,4,73,91,76,94,89,61,29,75,17,80,72,77,85,91,65,54,65,85,71,58,46,94,22,66,6,14,8,87,91,44,40,83,100,80,63,63,18,45,49,59,30,47,41,96,86
452,83,f,no,yes,yes,yes,yes,True,False,0,in,44,True,80,5,38,21,37,9,67,76,39,82,44,74,74,0,63,99,8,38,18,55,53,81,31,17,63,91,29,99,86,52,36,72,45,83,15,73,3,16,19,20,0,74,56,77,36,25,56,45,22,90,40,79
453,86,f,yes,yes,yes,yes,yes,True,False,1834,out,67,True,22,23,64,75,24,91,94,10,36,33,44,100,25,47,67,8,67,36,11,97,89,38,43,98,16,73,88,20,13,26,35,58,5,15,51,66,60,8,88,54,74,92,93,11,59,72,63,8,39,58,16,80
454,81,m,yes,yes,yes,yes,yes,True,False,73,out,85,True,97,13,31,99,51,93,57,65,59,19,88,52,37,26,95,100,41,70,79,84,5,10,92,94,77,12,19,15,17,18,16,21,46,22,89,68,73,48,98,55,4,24,57,54,16,46,57,68,48,96,72,14
455,78,f,yes,yes,yes,yes,no,True,False,2720,in,29,True,79,57,41,55,58,13,73,72,55,7,3,50,65,42,13,56,7,30,38,21,33,94,40,94,11,97,36,68,84,55,34,66,33,73,4,40,93,4,69,27,19,30,56,12,55,87,42,37,68,96,88,0
456,69,m,yes,yes,yes,no,yes,True,False,1032,in,47,True,89,96,56,44,88,6,86,22,25,64,94,8,77,37,86,9,26,14,31,70,46,99,36,98,28,36,98,83,48,92,8,76,22,47,33,82,85,36,67,76,79,91,21,22,56,81,49,24,17,5,37,88
457,75,f,no,yes,yes,yes,yes,True,False,2225,out,76,True,66,18,1,15,99,0,63,45,6,54,53,18,33,30,50,19,76,32,83,63,86,2,0,38,37,14,79,45,2,35,64,76,22,18,77,23,10,5,18,50,41,10,58,68,44,77,4,2,42,25,84,59
458,67,m,no,yes,yes,yes,yes,True,False,689,in,17,True,54,67,15,67,62,90,8,94,45,0,89,27,30,91,60,46,30,42,90,6,65,71,100,35,91,67,73,66,92,73,97,9,24,51,100,26,43,16,14,80,4,91,48,3,42,54,34,66,55,0,0,3
459,67,m,yes,yes,yes,yes,yes,True,False,280,out,64,True,90,40,2,61,93,13,20,56,20,47,90,9,51,51,85,99,95,82,64,55,48,34,22,39,34,12,11,76,28,49,81,90,9,7,61,23,60,5,6,7,72,82,16,86,17,19,39,44,15,27,33,55
460,82,f,yes,yes,yes,yes,yes,True,False,1481,out,55,True,71,15,55,77,88,0,11,3,86,14,73,83,30,11,88,48,0,27,86,37,90,82,18,7,34,58,43,6,95,46,53,71,34,43,98,70,72,33,37,91,4,56,8,35,34,62,86,41,64,8,60,41
461,83,m,yes,no,yes,yes,yes,True,False,196,out,96,True,72,17,52,8,25,13,31,23,41,36,100,37,39,96,75,73,44,79,14,95,20,76,69,3,44,10,62,92,87,95,61,92,26,5,78,63,98,68,2,68,2,59,100,94,52,66,50,60,94,57,65,6
462,89,m,yes,no,yes,yes,yes,True,False,119,in,12,True,87,19,33,89,87,81,19,17,23,97,58,74,69,33,3,22,50,0,87,50,72,71,23,60,2,33,8,34,79,74,34,21,63,83,7,88,89,5,94,87,18,20,98,79,66,21,3,71,80,12,87,24
463,66,m,yes,yes,yes,yes,no,True,False,1260,in,26,True,58,38,64,32,48,10,39,63,35,73,12,20,28,55,97,76,31,55,65,26,44,19,73,64,79,73,52,71,74,45,46,53,77,15,60,82,84,39,69,77,3,10,18,90,27,77,7,7,71,38,12,94
464,78,f,yes,yes,no,yes,yes,True,False,1183,out,80,True,78,10,37,73,61,69,66,73,61,45,59,93,7,13,87,84,86,26,57,20,85,98,63,97,81,5,55,99,16,70,11,16,38,52,30,22,87,70,38,15,36,81,18,10,45,40,73,58,17,80,85,21
465,86,f,yes,yes,yes,yes,yes,True,False,1851,in,38,True,18,47,98,95,38,46,80,52,50,51,69,70,9,69,68,82,93,97,79,72,87,60,14,86,67,40,56,77,84,92,32,49,96,72,30,100,40,89,29,15,61,82,11,92,13,52,78,86,36,34,77,94
466,78,m,yes,yes,no,yes,yes,True,False,1780,in,6,True,83,6,69,23,31,76,16,84,83,86,38,32,71,79,76,65,20,43,57,44,18,58,7,97,15,38,8,62,77,50,70,67,12,46,87,70,58,82,60,100,47,75,34,1,79,32,31,57,67,76,76,73
467,66,m,yes,yes,yes,no,yes,True,False,2128,in,18,True,70,41,39,74,20,38,3,43,38,2,56,25,61,49,25,60,62,92,39,72,69,38,68,72,39,5,71,48,61,88,74,80,17,98,71,48,27,18,14,52,3,81,83,16,83,3,24,37,28,82,76,71
468,69,f,yes,yes,yes,yes,yes,True,False,906,in,9,True,16,11,63,82,34,13,18,59,66,72,4,37,92,61,29,65,52,41,59,94,14,39,98,3,13,16,60,65,33,97,11,46,19,79,44,10,87,81,22,47,29,64,9,37,42,35,83,10,47,94,41,33
469,65,f,yes,yes,yes,yes,yes,True,False,2565,in,38,True,90,30,70,60,20,76,74,27,46,89,60,43,81,92,49,46,18,81,82,6,1,13,44,72,51,52,96,37,0,12,70,14,16,60,84,36,67,49,26,7,94,5,89,15,27,63,48,79,62,43,15,46
470,95,f,no,yes,yes,yes,yes,True,False,1948,in,42,True,12,29,9,52,78,69,6,72,78,38,12,94,34,16,71,19,24,21,57,96,39,33,89,74,90,97,85,38,93,68,77,67,26,5,13,18,29,81,45,54,21,99,92,0,36,24,42,27,86,3,96,43
471,83,m,yes,yes,yes,yes,yes,True,False,635,in,11,True,47,84,35,35,100,19,50,20,7,16,62,3,18,60,73,53,80,10,44,2,76,16,48,34,89,58,100,0,76,22,23,58,19,35,6,45,59,10,28,52,85,50,60,14,47,44,42,50,96,12,72,79
472,70,f,yes,yes,yes,yes,yes,True,False,2156,out,75,True,63,15,66,27,63,1,0,79,2,16,79,18,29,50,66,36,54,10,26,68,34,11,95,53,35,37,76,53,29,79,89,49,34,85,38,35,44,19,44,84,77,28,60,49,31,80,6,75,79,46,94,26
473,87,m,yes,yes,yes,yes,no,True,False,1188,out,92,True,19,15,50,87,12,20,16,52,90,33,22,61,0,40,43,85,60,52,35,82,76,42,61,2,89,0,69,29,99,95,63,59,3,21,17,96,88,2,73,84,87,46,19,93,76,32,18,86,76,12,53,39
474,73,m,yes,yes,yes,yes,yes,True,False,859,in,24,True,81,20,48,43,60,35,87,56,21,27,57,88,88,43,90,48,82,64,81,39,88,20,74,93,26,49,79,54,78,4,43,15,18,17,4,85,21,26,90,87,31,84,18,98,10,62,43,73,9,2,7,50
475,69,f,yes,yes,yes,yes,no,True,False,448,in,42,True,33,23,96,8,40,13,67,69,27,22,43,75,42,49,2,50,10,97,89,31,1,9,61,89,19,60,36,0,38,67,55,85,50,72,60,25,86,19,60,71,88,17,77,97,8,52,12,64,95,93,97,61
476,98,f,yes,yes,yes,no,yes,True,False,2004,out,63,True,21,1,31,85,47,77,57,81,94,66,65,59,78,82,41,4,21,33,7,55,1,2,74,21,99,14,69,69,95,53,26,19,21,89,36,86,46,18,6,48,95,3,19,76,30,69,48,42,98,17,28,25
477,65,m,no,yes,yes,yes,yes,True,False,881,out,75,True,68,23,97,72,96,28,82,79,9,47,1,100,27,4,75,27,26,14,63,79,52,45,72,17,34,34,43,95,100,43,38,92,93,76,19,83,48,56,63,48,87,91,42,31,22,70,62,8,57,17,14,28
478,62,f,yes,yes,yes,yes,yes,True,False,1418,out,65,True,10,1,66,31,35,23,62,40,86,97,13,30,93,91,61,58,68,7,84,60,82,87,82,72,36,71,4,75,7,73,32,35,43,38,41,44,87,69,45,72,22,60,12,34,47,37,54,83,63,8,65,82
479,77,m,yes,no,yes,yes,yes,True,False,2100,in,9,True,22,28,93,96,54,49,59,38,2,11,68,17,93,91,95,52,13,28,40,34,34,18,9,69,94,85,57,98,62,2,99,73,69,54,72,83,83,7,39,78,16,19,23,87,35,38,49,81,45,80,22,7
