,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
473,78,m,yes,yes,yes,no,yes,True,False,588,in,23,True,12,6,51,67,46,13,96,50,90,70,59,48,27,56,27,1,60,8,94,16,53,16,61,31,71,26,70,6,19,21,64,99,36,95,39,34,82,27,0,36,63,90,50,66,50,99,35,77,78,43,96,57
474,68,m,yes,yes,no,yes,yes,True,False,1682,out,55,True,36,34,11,42,90,91,10,44,57,58,54,54,38,63,100,84,75,66,49,30,24,83,3,27,91,100,36,0,33,38,12,41,32,70,12,80,38,3,55,90,25,25,65,37,27,80,62,53,97,8,95,32
475,83,m,yes,yes,yes,yes,yes,True,False,1857,in,44,True,2,36,83,22,59,63,11,70,20,26,46,7,51,35,20,2,91,91,0,8,15,15,73,50,15,49,59,52,59,11,60,36,38,44,2,23,97,100,39,18,50,53,49,81,3,42,32,67,12,60,100,28
476,71,f,yes,yes,yes,yes,yes,True,False,1143,in,13,True,90,62,63,94,37,53,98,74,33,87,26,59,84,61,29,3,66,79,25,39,66,89,4,56,63,34,26,44,44,81,95,31,32,87,44,54,68,97,82,82,23,38,7,86,44,6,12,90,22,64,90,64
477,100,f,no,yes,yes,yes,yes,True,False,391,in,45,True,97,100,32,73,38,69,62,35,53,47,0,65,90,34,61,12,60,45,19,59,5,42,64,31,51,42,98,31,4,63,61,92,7,13,67,78,8,3,63,49,62,11,71,4,79,75,90,20,93,9,7,64
478,99,f,yes,yes,yes,yes,no,True,False,2133,out,63,True,56,74,81,69,49,1,3,50,97,94,84,3,31,61,32,100,58,82,79,70,77,68,14,64,40,78,23,9,88,86,12,100,21,24,46,55,58,1,58,80,95,64,72,69,17,19,1,48,32,7,5,83
479,61,f,yes,yes,no,yes,yes,True,False,1292,out,50,True,14,61,71,72,92,83,43,5,54,26,64,18,61,4,54,58,35,91,79,80,5,77,11,11,24,38,39,63,27,23,6,87,80,9,80,58,79,36,88,41,21,55,60,28,59,37,83,77,39,39,61,17
480,99,m,yes,yes,yes,yes,yes,True,False,2718,in,15,True,65,67,53,44,94,5,8,46,49,24,46,42,67,25,35,2,25,48,92,24,45,79,41,92,100,68,92,8,96,5,31,35,99,76,22,24,33,62,60,98,99,22,3,53,22,59,58,47,31,47,45,74
481,87,m,yes,yes,yes,yes,yes,True,False,2218,in,4,True,28,48,6,59,74,87,45,45,54,7,9,17,4,66,12,92,13,5,74,2,92,39,95,30,91,68,14,35,39,56,78,30,68,57,29,19,78,58,51,46,39,73,40,28,46,76,57,12,26,28,70,15
482,66,m,yes,yes,yes,yes,yes,True,False,698,in,33,True,82,35,17,84,33,40,17,71,53,6,80,28,62,54,10,28,67,38,71,7,12,88,96,22,20,93,1,93,13,82,70,3,59,16,20,87,39,5,48,76,95,40,80,39,49,92,71,49,51,44,84,22
483,78,f,yes,no,yes,yes,yes,True,False,1243,out,51,True,92,79,74,96,25,63,34,24,0,64,77,34,25,19,85,85,70,44,30,93,77,70,46,91,79,44,89,66,28,77,43,75,25,32,64,31,8,11,50,54,81,83,22,68,81,76,94,95,28,59,80,59
484,87,f,yes,yes,yes,yes,yes,True,False,438,in,21,True,51,41,59,84,32,6,16,84,21,15,87,10,89,55,15,36,53,56,18,4,35,85,70,36,17,70,5,12,82,57,68,39,74,46,56,100,52,84,0,43,80,21,94,11,53,18,49,31,25,19,52,95
485,65,m,yes,yes,yes,yes,yes,True,False,1779,in,45,True,25,28,60,49,61,68,95,15,60,0,87,35,44,11,65,80,63,85,54,54,52,46,39,12,93,26,43,24,41,64,89,28,26,31,48,51,47,20,90,80,98,76,10,22,27,55,29,48,60,88,100,64
486,91,m,yes,yes,yes,yes,yes,True,False,2217,in,29,True,70,85,29,70,100,85,21,26,96,11,21,48,79,18,0,63,79,77,97,36,9,38,85,60,2,2,39,27,95,49,92,64,31,66,46,69,19,37,30,94,54,80,47,44,69,0,69,73,82,42,91,64
487,90,f,yes,yes,yes,yes,yes,True,False,1811,out,62,True,97,74,29,50,35,56,36,31,47,21,50,70,41,83,75,55,51,63,78,5,22,31,89,78,76,4,69,9,21,26,58,76,41,14,96,98,24,39,71,82,71,85,65,99,47,12,18,62,57,41,34,71
488,90,f,yes,yes,yes,yes,yes,True,False,592,in,33,True,32,62,10,44,88,99,4,11,42,98,0,90,70,43,72,88,78,70,85,68,72,21,58,66,30,2,51,94,1,65,29,44,41,27,13,3,12,15,10,21,7,69,50,79,85,68,24,72,32,34,89,53
489,78,f,no,yes,yes,yes,yes,True,False,2096,in,21,True,100,65,47,55,20,9,0,61,77,27,100,34,95,99,31,50,31,40,3,32,44,37,90,12,53,60,95,67,61,26,20,9,61,3,20,58,75,58,58,47,39,30,76,62,100,61,2,77,74,73,2,50
490,74,m,yes,yes,yes,yes,yes,True,False,875,in,40,True,95,69,36,46,63,99,39,87,81,82,76,47,27,82,34,75,78,100,66,85,36,81,30,56,66,88,35,74,85,78,60,43,13,43,6,63,71,18,84,49,86,88,46,11,6,37,57,4,42,26,37,88
491,83,f,yes,yes,yes,yes,yes,True,False,448,out,94,True,39,80,69,84,20,76,65,31,90,100,70,13,2,46,3,79,34,82,24,43,56,52,10,64,59,51,53,10,61,40,0,80,21,25,82,53,92,100,43,41,35,22,56,44,57,32,85,9,40,96,72,78
492,88,f,yes,yes,yes,yes,yes,True,False,12,out,64,True,100,98,11,25,17,25,19,98,39,77,6,38,40,30,1,81,25,61,21,63,68,66,77,3,65,78,66,34,68,16,11,44,65,75,73,90,6,67,17,27,39,62,43,49,51,24,18,51,55,75,21,20
493,82,f,yes,yes,yes,no,yes,True,False,576,out,69,True,49,0,92,32,62,51,64,22,3,20,69,27,29,75,88,97,100,44,45,91,18,49,64,74,86,72,59,69,67,26,71,94,30,96,50,56,1,0,54,33,37,95,63,26,18,24,21,72,75,27,52,27
494,87,m,yes,yes,yes,yes,yes,True,False,1203,out,65,True,88,7,49,61,59,8,46,94,23,14,2,68,39,74,43,92,100,25,35,4,16,45,50,42,76,96,64,60,5,80,31,63,34,1,42,28,40,23,69,30,0,0,70,28,42,8,30,84,96,20,18,91
495,89,m,yes,yes,yes,yes,no,True,False,2970,out,73,True,64,54,9,58,81,67,100,41,20,99,85,87,8,50,26,65,63,100,58,43,21,94,74,22,20,46,69,50,73,39,83,70,26,62,41,46,32,20,64,19,53,97,42,45,71,33,98,20,73,20,87,2
496,78,m,yes,yes,no,yes,yes,True,False,1544,out,98,True,85,52,9,22,1,21,8,21,87,26,41,52,24,96,86,69,59,1,66,70,16,4,30,60,46,12,72,51,94,83,98,39,6,23,75,64,61,98,79,36,94,14,93,74,80,47,71,30,82,9,5,31
497,94,m,yes,yes,yes,yes,yes,True,False,1726,in,6,True,34,34,78,50,20,5,3,78,31,99,66,11,61,24,6,25,84,18,80,91,89,25,94,88,55,58,29,53,30,60,40,24,56,86,8,39,8,89,72,96,23,66,97,54,67,91,47,92,23,82,11,59
498,91,f,yes,yes,no,yes,yes,True,False,864,out,87,True,60,33,12,43,83,73,22,98,59,41,8,81,19,66,6,24,31,76,15,74,34,70,17,7,89,64,30,16,75,69,57,28,87,70,5,25,56,66,83,30,25,33,98,44,43,25,34,66,13,79,27,61
499,77,m,yes,no,yes,yes,yes,True,False,1241,out,83,True,57,55,29,95,39,13,69,98,15,25,26,68,58,8,72,44,100,36,32,80,23,25,69,38,42,67,8,88,25,18,0,43,89,13,74,7,98,85,26,97,33,11,75,100,34,48,23,93,88,63,36,68
500,87,m,yes,no,yes,yes,yes,True,False,2436,out,59,True,79,10,16,49,3,34,59,34,37,24,3,13,64,41,29,17,66,41,5,3,18,42,90,36,17,12,53,36,9,78,33,5,74,38,70,44,74,32,53,77,70,63,60,80,11,18,26,6,65,59,14,14
501,73,m,yes,yes,yes,yes,yes,True,False,2258,in,6,True,86,75,51,2,5,43,66,99,82,53,54,10,58,10,92,85,78,1,26,33,70,56,6,49,66,0,41,72,71,50,96,41,51,48,99,51,10,75,80,34,71,30,35,93,98,86,5,88,60,52,65,12
502,86,m,yes,yes,yes,no,yes,True,False,1088,out,87,True,80,33,39,97,75,73,24,48,67,62,21,77,51,67,93,12,22,84,77,4,10,15,100,78,97,8,59,7,44,86,12,45,86,36,19,50,54,87,18,64,78,61,12,5,81,91,63,34,13,66,7,20
503,95,f,yes,yes,yes,no,yes,True,False,560,out,84,True,19,85,27,39,19,89,10,55,36,65,52,27,87,61,56,4,11,46,52,81,57,6,46,6,82,3,34,32,78,50,88,41,80,4,64,56,6,79,60,64,89,60,57,77,93,13,22,69,26,6,64,16
504,99,f,yes,yes,yes,yes,yes,True,False,1026,in,42,True,80,85,40,37,93,35,57,73,36,66,38,78,50,14,81,16,7,72,73,55,87,39,23,21,60,17,1,28,12,68,35,91,91,78,56,79,14,95,79,97,71,78,98,11,93,36,0,47,49,15,70,34
505,69,m,no,yes,yes,yes,yes,True,False,1958,out,96,True,21,65,69,81,23,83,29,49,57,98,96,16,70,59,7,47,59,60,72,28,86,61,4,82,23,29,28,27,53,19,100,35,94,32,30,30,16,62,98,49,34,5,20,97,51,33,95,59,9,1,41,100
506,83,m,yes,yes,yes,yes,yes,True,False,1402,in,12,True,10,72,11,61,64,81,76,51,3,45,87,6,63,84,99,11,82,100,33,15,75,83,94,41,53,99,81,28,100,54,78,26,88,30,85,87,62,84,81,17,51,26,7,65,2,43,22,5,73,5,51,93
507,90,m,yes,no,yes,yes,yes,True,False,1821,out,89,True,21,39,29,77,55,62,38,88,45,100,98,29,74,19,13,0,87,24,57,43,59,56,34,28,66,73,44,86,27,57,53,60,81,20,26,86,34,80,57,47,100,13,40,32,2,92,66,38,90,82,31,91
508,93,m,yes,yes,yes,yes,yes,True,False,2781,in,27,True,23,87,53,15,94,15,34,70,19,2,28,100,3,97,93,89,37,85,95,30,26,31,22,44,17,93,78,100,86,84,22,85,71,99,55,21,91,99,40,10,7,94,30,93,12,33,78,30,75,64,70,82
509,98,m,yes,yes,yes,no,yes,True,False,412,out,71,True,95,67,80,49,42,35,6,34,12,90,85,77,38,17,4,89,87,40,40,39,89,14,53,100,23,15,71,24,29,74,8,96,95,42,29,6,0,32,12,42,93,91,78,83,88,21,32,36,86,6,49,95
510,69,f,yes,yes,yes,no,yes,True,False,2885,out,74,True,18,93,7,92,79,51,91,23,20,89,84,65,42,80,82,81,17,45,75,82,14,99,25,9,64,29,94,27,36,60,54,87,23,94,100,82,8,54,81,9,15,57,61,22,79,26,64,100,50,18,70,4
511,64,f,yes,yes,yes,yes,yes,True,False,622,in,11,True,67,42,73,43,22,41,48,77,16,11,66,42,39,46,87,19,65,48,68,52,60,62,61,66,26,19,53,57,10,73,26,18,67,80,56,14,95,31,33,55,63,6,42,69,38,100,38,59,40,45,3,13
512,76,m,yes,no,yes,yes,yes,True,False,2848,out,62,True,9,93,37,100,66,21,3,60,54,21,5,39,61,60,62,66,14,85,86,52,85,51,83,56,58,80,96,12,66,71,72,9,34,0,42,70,33,74,89,21,100,18,51,68,91,99,29,31,46,77,79,92
513,96,f,yes,yes,yes,yes,no,True,False,2432,out,75,True,52,15,38,78,13,9,71,99,67,90,23,96,12,48,69,17,83,91,73,44,71,79,43,28,53,71,16,27,34,26,43,41,30,16,7,83,61,92,16,51,32,56,49,46,6,46,92,66,45,3,66,31
514,78,f,yes,yes,yes,yes,yes,True,False,1308,out,67,True,74,40,94,75,6,71,54,21,23,91,52,74,92,50,18,22,42,8,62,69,16,80,76,90,56,1,53,48,90,99,94,70,81,27,65,22,78,75,78,21,50,57,9,48,4,45,5,60,20,11,45,82
515,90,m,yes,no,yes,yes,yes,True,False,572,out,100,True,79,78,41,80,53,85,40,36,92,26,47,8,27,77,77,13,83,40,16,76,100,71,0,17,10,90,79,96,22,32,17,47,10,74,88,61,63,79,56,78,38,21,4,100,84,81,34,0,77,4,20,75
516,67,m,yes,yes,no,yes,yes,True,False,747,in,14,True,62,99,75,2,78,24,31,96,95,53,60,46,28,84,2,96,84,35,87,94,23,56,95,78,8,51,74,1,14,66,50,89,34,14,61,92,74,89,69,15,91,21,68,46,20,18,91,85,5,24,95,21
517,79,m,yes,yes,yes,no,yes,True,False,2469,in,28,True,78,83,2,28,67,31,69,4,2,82,78,28,49,43,42,13,62,99,38,25,15,23,47,98,41,84,62,31,46,69,82,68,31,79,58,75,19,68,48,36,73,24,64,63,19,3,84,53,93,80,90,39
518,80,f,yes,yes,no,yes,yes,True,False,2816,in,41,True,8,92,18,76,40,61,80,25,73,59,71,25,62,29,16,87,54,3,69,96,38,72,71,81,96,64,74,8,12,85,61,70,4,50,59,5,75,65,86,100,47,83,57,60,56,30,68,82,40,90,31,7
519,76,f,yes,yes,yes,yes,yes,True,False,882,in,2,True,15,54,66,15,94,31,77,2,95,1,72,55,36,16,84,6,54,96,40,52,64,24,4,45,93,4,37,82,43,27,50,86,89,77,22,26,88,86,40,83,85,69,26,22,2,29,31,14,18,37,59,6
520,90,f,no,yes,yes,yes,yes,True,False,1210,out,90,True,8,70,70,65,54,36,89,20,45,18,33,85,37,5,12,15,23,81,47,66,40,56,94,27,70,73,87,81,16,50,45,51,69,1,87,45,52,40,98,39,51,64,100,68,40,86,84,36,74,77,74,80
521,69,m,yes,yes,yes,no,yes,True,False,1781,in,48,True,83,58,4,36,83,61,59,91,49,26,50,97,69,1,96,39,36,14,44,66,86,24,16,8,100,64,53,7,54,8,50,36,88,44,62,87,86,35,6,29,21,37,77,59,48,72,6,42,100,60,70,88
522,87,f,yes,yes,yes,yes,yes,True,False,2892,in,45,True,94,91,47,55,26,43,13,68,31,17,36,86,52,40,21,78,44,76,45,17,67,68,41,46,61,4,64,4,100,7,73,1,3,10,77,59,7,17,27,68,77,70,57,73,44,81,12,59,59,6,42,94
523,80,f,yes,yes,yes,yes,yes,True,False,2490,out,58,True,75,11,21,95,99,93,98,29,86,99,39,55,42,1,78,96,60,79,0,30,0,77,89,43,56,35,40,50,6,61,41,38,23,46,7,36,52,14,55,93,97,20,37,11,94,7,49,57,25,95,41,36
524,76,f,yes,yes,yes,yes,yes,True,False,1420,out,98,True,65,79,14,39,18,65,85,82,49,45,94,5,50,99,92,78,21,15,77,80,97,83,96,90,35,20,38,41,32,42,79,35,50,7,62,100,95,69,37,81,62,41,64,29,88,56,90,71,19,70,80,18
525,98,f,yes,yes,yes,yes,yes,True,False,2909,in,8,True,25,21,66,98,94,47,65,29,3,63,2,92,52,71,59,58,68,52,30,40,23,64,52,41,5,4,20,96,14,39,98,2,85,51,49,94,0,31,85,0,72,26,42,24,23,16,75,44,89,85,44,10
526,89,f,yes,yes,yes,yes,no,True,False,2564,out,55,True,76,97,5,4,83,60,31,0,88,20,91,64,81,26,74,82,98,4,77,31,16,24,78,10,52,48,87,77,2,75,27,53,69,40,54,79,86,76,37,23,77,16,89,44,36,50,36,78,38,3,93,53
527,69,m,yes,no,yes,yes,yes,True,False,1307,out,80,True,85,11,40,59,6,75,13,99,44,53,21,74,71,18,20,100,86,55,26,3,1,50,83,9,87,43,69,98,8,59,89,97,25,66,66,10,44,62,24,65,7,70,65,26,46,81,86,95,19,24,12,19
528,71,m,yes,yes,yes,yes,yes,True,False,2887,in,15,True,74,83,78,60,35,7,53,17,49,89,47,8,47,44,72,63,86,64,94,96,97,39,69,13,73,64,92,89,25,36,35,26,80,40,73,65,46,42,63,42,58,3,63,81,1,54,38,31,88,44,95,43
529,93,f,yes,yes,yes,yes,no,True,False,893,out,69,True,31,84,78,35,41,40,99,56,15,39,47,85,45,84,13,91,79,79,54,25,10,1,59,65,14,17,81,34,93,54,80,39,37,25,50,78,31,29,87,70,90,82,31,41,59,0,38,100,85,63,55,27
530,71,f,yes,yes,no,yes,yes,True,False,353,in,43,True,3,64,95,97,8,79,91,13,14,92,35,47,66,26,2,17,51,86,92,8,0,22,82,85,51,59,38,48,47,15,93,43,73,74,89,68,45,89,83,34,16,87,79,62,12,2,32,80,6,47,5,19
531,75,f,yes,yes,yes,yes,yes,True,False,2267,out,99,True,90,4,2,37,67,19,95,42,99,45,41,34,17,75,2,25,10,71,10,55,85,42,12,46,78,26,3,48,92,95,63,15,42,95,86,92,25,45,40,48,71,43,79,26,1,65,78,47,20,85,32,74
532,88,m,yes,yes,yes,yes,no,True,False,2026,out,76,True,44,13,80,4,12,23,38,84,47,56,12,85,17,10,72,61,76,45,57,69,52,14,24,99,59,84,88,38,3,29,47,41,62,57,45,57,35,62,30,15,82,38,39,10,74,51,26,4,88,19,59,6
533,89,m,no,yes,yes,yes,yes,True,False,2583,in,40,True,8,38,90,48,77,91,82,16,17,16,19,13,59,4,48,36,15,53,75,42,18,82,38,29,73,32,26,34,97,1,92,83,12,71,60,3,2,2,35,69,14,40,81,45,9,75,93,19,23,20,76,70
534,82,f,no,yes,yes,yes,yes,True,False,1863,in,25,True,21,80,8,22,1,70,70,90,65,11,37,16,73,60,79,73,6,70,29,91,62,19,70,74,54,33,85,72,41,16,31,32,37,11,16,84,2,69,20,10,44,94,2,60,83,38,62,97,100,76,65,49
535,90,f,yes,yes,yes,yes,yes,True,False,1833,in,49,True,2,60,91,67,12,43,68,43,10,56,9,30,23,30,8,5,80,90,75,27,92,71,68,99,24,58,23,25,88,36,84,11,32,83,77,37,80,35,90,52,99,71,94,68,19,76,72,8,82,50,36,36
536,62,f,yes,yes,no,yes,yes,True,False,1318,in,4,True,91,26,77,70,43,74,66,0,35,100,24,82,48,35,60,95,100,90,3,82,38,47,51,15,47,74,86,29,75,83,91,88,66,20,37,46,92,31,62,34,1,79,92,61,13,32,97,89,29,90,10,49
537,81,f,yes,yes,yes,yes,yes,True,False,2197,out,65,True,54,10,94,14,86,13,27,82,60,3,17,70,24,40,32,58,55,12,2,61,4,100,49,92,0,44,66,40,20,2,13,79,39,0,68,39,78,77,73,99,39,32,67,88,37,90,23,73,7,72,85,7
538,68,f,yes,yes,yes,yes,yes,True,False,817,in,15,True,7,27,17,28,76,98,35,91,79,77,100,49,4,61,2,32,92,92,88,36,19,50,70,12,59,80,48,58,100,44,23,77,53,64,59,58,4,95,66,90,76,40,66,69,80,12,76,77,25,12,2,99
539,95,m,no,yes,yes,yes,yes,True,False,1464,out,82,True,18,49,2,44,52,36,50,22,47,46,28,83,29,25,3,33,6,3,74,75,32,19,96,58,18,94,83,76,13,96,82,72,7,79,95,38,74,60,92,23,30,85,94,19,63,2,39,65,49,41,77,56
540,79,f,yes,no,yes,yes,yes,True,False,2262,in,19,True,45,34,33,6,29,73,85,44,35,69,71,59,7,59,64,27,83,88,80,94,72,22,90,2,21,54,86,90,61,69,94,50,64,67,96,19,71,81,33,31,94,39,64,98,52,51,98,41,84,43,48,29
541,82,m,yes,yes,yes,yes,yes,True,False,1541,in,30,True,15,100,83,99,55,99,54,44,26,92,65,20,22,98,96,99,37,25,54,84,67,17,10,39,12,17,82,72,51,50,45,28,56,26,86,4,21,97,52,0,46,83,22,9,14,64,74,52,32,13,75,62
542,88,f,yes,yes,yes,yes,yes,True,False,2339,in,48,True,83,63,2,24,2,46,58,41,1,63,40,48,62,63,72,80,86,77,59,5,18,88,41,18,44,89,60,83,77,12,51,45,22,5,15,51,75,69,21,21,47,21,91,41,72,100,47,70,92,75,97,30
543,87,f,yes,yes,yes,no,yes,True,False,2044,in,18,True,28,41,3,9,33,87,65,45,60,18,78,41,77,68,2,56,80,23,46,25,82,24,2,44,65,99,86,63,85,62,94,81,48,20,30,62,62,6,70,8,39,40,63,89,18,92,97,80,12,84,81,38
544,90,f,yes,no,yes,yes,yes,True,False,257,out,72,True,88,1,72,84,10,92,24,63,89,81,9,11,36,6,24,70,82,43,3,60,86,99,38,93,34,65,52,27,95,91,72,56,20,95,27,89,65,68,30,37,32,53,89,56,29,93,31,14,41,15,84,41
545,95,m,yes,yes,yes,yes,no,True,False,895,out,79,True,85,0,54,65,26,45,33,98,35,15,85,25,13,53,85,54,72,21,6,5,21,80,57,60,15,68,4,28,69,70,48,86,55,26,56,54,99,80,33,72,79,3,97,74,69,17,18,35,55,47,78,94
546,70,f,yes,yes,yes,no,yes,True,False,2500,out,63,True,31,26,13,47,43,17,85,55,5,36,39,89,82,40,76,72,12,5,52,100,3,25,43,27,74,4,95,43,100,20,71,35,32,81,53,46,7,69,36,58,43,83,83,27,36,73,19,3,20,55,26,97
547,85,m,yes,yes,yes,yes,no,True,False,2674,in,25,True,19,29,30,42,35,8,1,94,30,96,52,86,46,85,81,25,70,71,100,20,83,22,7,29,50,72,64,82,72,32,1,96,17,45,17,89,49,45,3,96,92,4,86,53,95,64,5,76,61,13,57,21
548,89,m,yes,yes,yes,yes,yes,True,False,2622,out,94,True,36,88,47,34,11,90,42,75,19,3,51,33,89,66,71,75,47,88,36,26,18,15,59,96,18,93,83,71,74,80,81,10,37,72,6,11,6,63,0,57,67,74,100,98,53,62,77,94,73,55,57,72
549,83,f,no,yes,yes,yes,yes,True,False,988,in,47,True,94,89,61,12,58,33,64,62,83,33,7,89,12,70,13,20,57,5,12,4,95,81,71,76,66,65,17,17,45,2,24,0,26,90,15,16,56,31,96,97,55,23,32,5,13,17,37,69,77,64,11,70
550,65,f,yes,yes,yes,yes,yes,True,False,2072,out,99,True,81,89,56,9,51,4,100,38,21,39,78,72,40,56,68,54,49,77,15,83,77,17,31,39,43,71,79,0,89,1,14,67,3,45,13,49,84,34,38,61,33,50,25,16,76,39,78,39,3,44,51,64
551,69,m,yes,no,yes,yes,yes,True,False,231,in,20,True,93,79,59,19,80,54,43,9,17,50,88,66,8,12,36,83,32,33,51,23,18,58,35,82,32,37,89,61,61,6,31,97,77,26,83,87,39,28,68,86,97,99,3,93,22,48,3,55,38,53,99,31
552,74,m,yes,yes,yes,yes,yes,True,False,614,out,92,True,21,72,84,81,61,36,88,92,41,66,63,42,27,12,59,99,89,95,23,25,39,85,25,6,52,12,77,41,64,48,27,100,70,30,9,98,82,40,53,5,78,15,50,5,20,12,82,87,14,23,84,89
553,95,f,yes,yes,no,yes,yes,True,False,830,in,5,True,88,77,25,26,6,3,52,50,31,49,100,38,16,53,79,17,81,30,59,64,22,53,43,86,30,65,3,25,38,12,49,82,9,47,26,80,4,43,22,49,69,8,63,5,94,62,71,82,75,55,18,94
554,77,m,no,yes,yes,yes,yes,True,False,1070,in,9,True,26,17,90,68,87,43,73,43,60,58,97,21,2,83,24,72,68,94,14,3,71,34,74,5,21,30,49,8,16,15,38,42,94,53,77,30,84,68,65,99,69,16,61,56,94,85,71,79,23,18,16,4
555,70,f,yes,yes,yes,no,yes,True,False,1008,in,2,True,12,58,60,51,29,93,22,91,64,40,8,58,32,74,70,17,89,7,71,59,59,62,84,68,23,0,62,76,39,90,49,31,100,70,36,25,72,7,97,33,0,88,89,25,57,69,49,79,97,7,6,27
556,82,m,yes,yes,yes,no,yes,True,False,419,in,27,True,50,63,84,95,68,33,32,23,52,55,80,35,32,27,44,32,83,2,62,37,61,99,86,15,9,61,69,12,66,79,83,3,54,54,26,80,61,43,93,75,3,90,49,10,89,95,48,35,96,2,4,89
557,92,f,yes,yes,yes,yes,no,True,False,1693,in,12,True,47,43,38,13,84,93,64,45,93,17,61,6,55,99,1,39,4,7,43,0,54,70,99,2,29,34,17,41,1,93,29,72,5,45,65,89,34,35,3,59,25,99,17,50,82,20,91,45,34,30,96,42
558,94,f,no,yes,yes,yes,yes,True,False,140,in,35,True,58,31,60,45,34,100,83,11,70,47,18,15,2,50,5,64,60,81,18,81,99,15,15,2,96,58,53,76,98,46,36,4,13,96,23,61,33,23,42,49,52,10,16,70,45,66,38,98,18,57,27,66
559,74,m,yes,yes,yes,yes,yes,True,False,249,in,4,True,92,37,90,73,15,11,19,35,53,33,5,5,79,36,99,58,88,71,69,19,26,11,4,26,60,72,77,38,88,20,61,29,88,34,44,24,23,72,12,15,8,58,54,28,72,16,37,13,43,47,23,53
560,84,m,yes,yes,yes,yes,yes,True,False,905,in,20,True,76,46,46,86,71,0,1,32,13,89,5,71,99,8,55,83,81,56,95,79,35,65,15,80,15,99,33,9,92,16,76,62,78,9,66,49,49,76,34,65,92,85,10,90,24,95,2,65,52,87,70,78
561,64,f,no,yes,yes,yes,yes,True,False,500,in,36,True,88,40,74,32,91,81,8,42,99,36,93,15,24,91,69,16,90,61,79,10,75,89,41,86,83,46,34,18,72,90,39,60,35,4,95,23,65,73,0,68,38,58,64,58,94,78,70,22,3,20,31,12
562,100,f,yes,no,yes,yes,yes,True,False,1556,in,9,True,12,87,29,8,33,27,62,38,82,57,63,71,87,10,94,74,45,14,39,70,33,64,74,89,69,86,38,45,41,12,68,54,90,21,15,47,16,76,51,14,82,8,88,90,26,84,90,37,30,56,52,38
563,94,m,yes,yes,yes,yes,yes,True,False,2200,in,0,True,22,12,23,16,1,9,22,18,49,42,60,85,2,52,26,28,76,50,83,25,61,17,43,90,61,34,35,5,49,9,84,29,53,89,84,40,69,29,80,44,75,78,7,1,47,63,43,13,56,38,85,56
564,97,m,yes,yes,yes,yes,no,True,False,1455,out,66,True,27,100,23,76,54,87,77,46,96,87,39,44,66,15,45,69,96,14,54,36,78,52,88,29,0,2,76,60,20,62,98,35,40,70,18,2,38,41,91,55,5,67,69,68,14,42,62,0,87,97,19,4
565,72,f,yes,yes,yes,yes,yes,True,False,2084,in,35,True,36,89,12,66,10,15,41,62,34,79,98,4,61,16,27,88,96,18,27,96,56,28,81,61,58,1,0,68,11,90,21,35,1,8,15,53,50,91,24,64,69,42,44,22,87,56,45,86,12,68,87,2
566,93,m,yes,yes,yes,yes,yes,True,False,1268,in,32,True,86,12,0,66,75,32,79,47,43,30,28,35,64,27,68,7,69,50,85,19,34,24,17,26,43,14,88,59,13,5,93,37,38,48,22,28,8,91,7,25,66,52,65,60,21,33,11,97,62,63,66,39
567,65,f,yes,yes,yes,yes,yes,True,False,2135,in,31,True,4,56,67,13,94,14,66,72,66,67,53,63,68,97,48,49,80,95,65,6,35,50,48,93,70,30,89,5,56,7,64,72,42,53,95,63,87,44,84,68,19,56,39,55,63,16,94,12,63,47,75,78
568,72,f,yes,yes,yes,yes,yes,True,False,516,in,16,True,11,61,71,6,63,12,45,48,26,28,80,57,24,12,29,23,8,8,71,7,90,52,37,60,42,72,32,4,86,72,64,31,23,42,2,3,44,32,10,6,79,86,88,7,97,98,95,74,10,48,14,11
569,80,f,yes,yes,yes,yes,yes,True,False,1665,out,76,True,97,22,80,91,57,84,84,20,26,12,65,83,60,9,19,18,3,81,1,24,75,32,79,49,59,14,37,1,52,37,83,59,33,49,61,94,79,3,38,98,23,75,85,57,28,16,27,45,33,63,20,37
570,80,m,yes,yes,yes,yes,yes,True,False,2957,out,63,True,44,6,26,93,79,1,59,87,1,69,51,66,67,32,7,76,78,30,86,7,86,32,70,13,63,80,64,98,58,45,46,62,92,35,70,71,75,19,82,76,85,11,74,19,59,92,15,56,35,45,98,17
571,85,m,yes,yes,yes,yes,no,True,False,1838,in,33,True,80,82,92,47,48,61,57,42,38,58,90,82,88,43,77,57,5,16,35,46,68,83,5,94,18,74,43,5,2,65,77,66,26,33,4,76,33,31,38,66,11,25,22,22,23,73,97,78,7,87,100,33
